timestamp,internal_temp_c,external_temp_c,battery_voltage_v,battery_current_a,battery_soc_percentage,battery_capacity_ah,power_load_kw,energy_loss_percent,tank_pressure_bar,estimated_autonomy_min,structural_integrity,critical_modules_status,telemetry_link_status,is_anomaly,energy_available_kwh,is_ready_to_launch
2026-03-21 19:44:05.387923,21.291578535686433,11.857457472953254,50.79330933733744,66.03946844134666,85.12392562222331,91.57566532667815,8.726948786632072,6.07893577595274,129.74596335532928,132.12873056140327,1,1,1,False,3.9594807471327687,True
2026-03-21 19:45:05.387923,19.197657144370055,-1.7401240158810016,48.765790977084585,28.65963553065161,63.00195407421147,97.42611538774028,11.465770743514316,4.372988204171806,101.59771948114027,54.274694063966535,1,1,1,False,2.9932616338550364,True
2026-03-21 19:46:05.387923,27.815247227424436,12.509206712848872,46.85563403628933,107.96900318244163,62.371108380592666,106.10800080656215,24.321042304332423,4.292566085463933,110.0714632921113,64.2534904520281,1,1,1,False,3.1009403548682095,True
2026-03-21 19:47:05.387923,32.25067438404759,21.202989446684445,48.06955231378344,64.29590539869122,81.35211882668011,114.56498304848283,15.35098086186795,3.2310216544022605,119.0976231990953,161.89590258929124,1,1,1,False,4.480132322940195,True
2026-03-21 19:48:05.387923,29.385804630644678,17.340882336297902,47.67974315742026,108.86923610993446,84.72710200054327,119.23256595923547,14.907844072788667,6.8758071425967735,127.14054777691089,62.00238280616966,1,1,1,False,4.816717211234451,True
2026-03-21 19:49:05.387923,23.312322512911237,19.282876746908034,50.858975418101224,82.39199140867234,89.40017220372583,96.27208639550524,18.34283383272154,5.93662591513939,114.54988930159735,64.79466129509115,1,1,1,False,4.377300341452325,True
2026-03-21 19:50:05.387923,22.415169770661777,2.0611391347903414,47.283834927599926,26.822232929891804,93.69699929047948,89.8035548241028,8.158602863771172,4.911612727707177,139.55035788368008,103.35636695370633,1,1,1,False,3.9786148872731033,True
2026-03-21 19:51:05.387923,18.493442450143018,15.751249904593088,50.88188701508557,104.4457529065389,82.41081160827683,93.99489766336336,10.209754382631065,2.652938273446445,102.99715985924773,69.43305881504058,1,1,1,False,3.941410596691296,True
2026-03-21 19:52:05.387923,24.849894890288518,-4.550588982769442,48.8003384967365,35.17504471316391,63.443943985018926,113.39110782986708,19.83978262037497,7.324866783550686,127.24174048548656,58.67005141700402,1,1,1,False,3.510686149040432,True
2026-03-21 19:53:05.387923,21.882552315680517,17.96251857676971,51.19492996775302,39.00320744299611,64.60740954310697,119.2984235783157,14.33450942208274,3.6336998741189976,118.84398139398749,153.13230850826557,1,1,1,False,3.945881024420869,True
2026-03-21 19:54:05.387923,29.344239422448567,13.467674566150023,48.763822648844375,85.66900388955946,92.82451038017494,104.9656265241857,11.798380500518398,3.7351849720219032,137.98479914247284,47.366852670010886,1,1,1,False,4.751245951919512,True
2026-03-21 19:55:05.387923,24.222152071761506,13.498579445255263,50.043544340346735,58.371332602294764,80.38825791874291,86.1821486680489,8.90029829832734,2.559374410118218,112.40463130322718,137.40539976761156,1,1,1,False,3.4670331637389205,True
2026-03-21 19:56:05.387923,23.74368936858374,-0.19672289160733225,48.1472831779678,36.938258060279225,65.43079488749285,101.89389162423863,11.395450742947277,3.702301098794354,116.78177327205616,156.5605417665774,1,1,1,False,3.2099785621193133,True
2026-03-21 19:57:05.387923,23.732944072995696,19.89593887121388,47.40349701772884,106.49253435185051,61.09699494952102,99.00242647304901,6.993735634952689,6.693395555178423,138.5963520569551,102.91052169902474,1,1,1,False,2.86731938148764,True
2026-03-21 19:58:05.387923,32.15255480635064,16.481175035182357,48.63903820464384,51.403273264744335,77.6149813255859,89.14939637308848,20.838242277877562,2.0035034374147163,130.89041249555297,172.83897466116645,1,1,1,False,3.3654949467681017,True
2026-03-21 19:59:05.387923,31.655663649061726,0.7029681464076312,49.42173391615089,46.86265233513677,68.99496796231527,107.18200347047045,17.698020359079347,6.57223254345957,116.5699662963603,143.84525517210534,1,1,1,False,3.6547465616235533,True
2026-03-21 20:00:05.387923,33.15093089401559,27.21525538329606,46.98446717755499,106.07103182076058,80.83850371782924,116.38696845004529,9.295259192907025,6.306103740500794,100.70906941695716,118.66366862080875,1,1,1,False,4.4205563263104635,True
2026-03-21 20:01:05.387923,27.32945953092244,0.7847563366296209,49.60961827958912,76.62589611533079,76.70978156535944,107.59445625150927,20.257983529721795,5.765435675554169,133.8629325786727,163.8215930545547,1,1,1,False,4.094553278650907,True
2026-03-21 20:02:05.387923,19.85982305792073,10.135307302299612,51.091511927871466,52.405999461017856,94.84061425720567,111.89299328424974,11.01749570199086,5.919110493320661,132.3842037746187,97.15398242115467,1,1,1,False,5.421831355201071,True
2026-03-21 20:03:05.387923,27.994910418440938,23.55889470935852,47.22920080937562,49.584181901672665,90.04301128558886,114.1040181399288,13.751158856806464,4.820836580584914,126.20989322272918,71.66121525599704,1,1,1,False,4.852455323365611,True
2026-03-21 20:04:05.387923,20.253811348051105,2.834921464738425,49.43605849818077,50.28469398168234,70.4494203710369,105.0977786656641,14.041194481335843,3.9663515104645723,141.3062352094422,47.68168605971652,1,1,1,False,3.660284128286938,True
2026-03-21 20:05:05.387923,18.659655113703305,10.85314552678517,46.849221704812564,103.52061544927075,65.83814696350726,94.7116038307993,5.2140502037246055,4.298504497435763,119.74107425915722,164.37425396926855,1,1,1,False,2.9213471649190046,True
2026-03-21 20:06:05.387923,30.556703909292953,10.623323934321396,51.501543819125345,119.7051965215432,98.98275938945889,107.6124920946884,7.08391265442091,2.179727482246362,136.5821257625715,105.54923230736367,1,1,1,False,5.485831871577557,True
2026-03-21 20:07:05.387923,34.97129989315731,15.65803435486318,49.80472883060521,100.48413370086978,94.53523883214655,109.69980189552805,9.311486673922358,5.486276021083825,123.6319893557163,137.1156669424921,1,1,1,False,5.164997895307113,True
2026-03-21 20:08:05.387923,22.199614546424588,22.64829468332484,48.63637824836343,91.46027653173805,85.79558287314444,107.96530068877888,12.390779942451664,2.717578790890715,111.46420084646483,82.33704809240338,1,1,1,False,4.505161406162933,True
2026-03-21 20:09:05.387923,25.279724946519337,14.929127626906762,48.71233782565369,107.1912428625946,81.74854451115209,115.16821693133895,21.940709875556227,7.5140741349224545,128.3871384079655,111.98447915424833,1,1,1,False,4.586185796453569,True
2026-03-21 20:10:05.387923,28.01776295517028,14.269701111083869,51.87985618688428,44.65516307232922,94.8244887145176,85.15180732444195,8.147987363140503,4.426424716481293,99.94508698443867,131.99110253459966,1,1,0,True,4.189026844114252,False
2026-03-21 20:11:05.387923,25.201490250247556,18.495412992338068,46.65428625753698,41.62386785715995,90.68058167256035,112.56909196717861,9.214947863529197,7.1861555994696396,116.70464800804803,105.92965423302824,1,1,1,False,4.76239057316137,True
2026-03-21 20:12:05.387923,33.75911772561824,17.047776113810368,48.50879713179586,40.25324786781336,73.70956274719062,95.00791402354658,13.83110311819993,6.487476607533503,122.47517118556516,68.63543351006675,1,1,1,False,3.397067085514491,True
2026-03-21 20:13:05.387923,34.672154384875476,-3.7380395082471662,49.12556642437757,69.1121795521184,74.38144451712976,108.4013199643527,12.254225272078196,3.336744910861936,193.4449373866642,122.47009879213442,1,1,1,True,3.9610173951115444,False
2026-03-21 20:14:05.387923,30.460449303508945,26.934710501022163,49.32653230346039,76.70669571590952,78.59953444144489,91.97050261516117,23.681170848222028,3.4437403717909025,123.58956779888553,135.713101767608,1,1,1,False,3.565735450550732,True
2026-03-21 20:15:05.387923,28.32694834882393,12.503021179290226,50.79992696929293,26.551996889715028,68.7663960136268,118.63666786634954,10.34253106152397,2.8114056900096753,117.23635027702767,47.14833490583856,1,1,1,False,4.144367812788239,True
2026-03-21 20:16:05.387923,64.05470977717498,22.222375572816098,48.922059153737436,62.65174701032009,87.10334475239632,100.00695010314394,5.203461305338748,7.343054594053494,136.3504918812243,166.99588329274158,1,1,1,True,4.261571147471786,False
2026-03-21 20:17:05.387923,24.416982789596098,1.8613998150686486,48.296224456684406,113.55937855786703,65.26938421214115,86.19742908359825,12.909982392441401,7.960313546250287,135.6052299836667,94.43650462672184,1,1,1,False,2.717171241417438,True
2026-03-21 20:18:05.387923,21.463987949085773,28.78034259463015,46.22199312875701,94.69828176751867,73.23908240425321,84.46150767992813,17.8594952017761,7.29920965842372,104.25205839434061,117.28862208683242,1,1,1,False,2.8592385635660045,True
2026-03-21 20:19:05.387923,25.328844828237287,14.86192962008629,47.99238346407362,97.89648798686412,69.5180154483717,85.05266547834377,16.825733411934827,5.867268554984925,112.87257407068007,70.77627698980166,1,1,1,False,2.8376420637219297,True
2026-03-21 20:20:05.387923,22.268444440355445,27.147484029760513,51.45355046121494,92.34512634377626,79.76683056452333,98.07423694823164,18.794758041694493,7.67295288613432,111.34945367175739,77.90845133271704,1,1,1,False,4.025247805900616,True
2026-03-21 20:21:05.387923,27.11655333085178,20.08818971451536,48.420902966729415,61.57822644925274,89.8051513595821,90.57741837757962,13.945191613658853,4.910216962546217,100.98495721355097,114.39730957053422,1,1,1,False,3.9387105972503895,True
2026-03-21 20:22:05.387923,19.57144016440748,23.469308916248714,47.40569854925816,107.5864714008996,77.27546479153328,117.97937789561098,20.72459287724429,4.235076981741898,123.48142873268117,47.90107397319363,1,1,1,False,4.321935470198589,True
2026-03-21 20:23:05.387923,21.370744465342682,11.210495195379696,51.37288883213111,42.552270657133846,85.35619707262626,94.94991777125684,5.069139561679805,3.599889632148778,96.03896579368426,163.01510222389823,1,1,1,False,4.163548599240753,True
2026-03-21 20:24:05.387923,18.647612306118692,24.00580465222521,51.83035797188403,82.98372947918492,69.90276702059444,116.99288052092311,23.550648893561878,2.6141809818389214,116.5905384026239,93.66223292264328,1,1,1,False,4.238752017536374,True
2026-03-21 20:25:05.387923,21.668424574728093,4.235538944576861,51.97802875441634,26.893659689542876,80.3131230934975,102.67373553224175,8.373106794733076,7.359925412450023,115.24596027326812,147.752336543537,1,1,1,False,4.28613338780429,True
2026-03-21 20:26:05.387923,33.381667455712325,6.685531675447104,48.025235139950524,100.17510397819315,81.84489663673185,93.78142842448892,13.898739467438626,7.822531374586912,119.65145058009799,118.2052558495961,1,1,1,False,3.6861919626762343,True
2026-03-21 20:27:05.387923,31.775834740642637,1.6656027552125705,47.151817051968294,25.344272680094285,11.340793013401127,109.49054017165004,11.960114395774761,7.808557719154544,141.55069393167594,156.14575336121584,1,1,1,True,3.2230265586878364,False
2026-03-21 20:28:05.387923,20.857829765021535,-4.630761540758045,51.524948013293745,119.41463859391335,84.35232865264543,91.80614521619367,14.035269857248005,2.2960359789164677,144.44783612366393,70.6588254195478,1,1,1,False,3.9901239884591315,True
2026-03-21 20:29:05.387923,25.984466316099073,6.420383340566035,49.05577036313301,50.011412965527455,64.18488037048293,118.64593068167753,11.318891509880329,2.698299730327623,131.5735122740648,121.41234181100683,1,1,1,False,3.735731751398602,True
2026-03-21 20:30:05.387923,29.159622323878082,3.4560563255949717,49.65318377717076,96.29842614461698,95.8361451409368,81.70263720303535,24.70964688493742,3.806948307967317,111.00446525980406,103.55691261588157,1,1,1,False,3.887876960250156,True
2026-03-21 20:31:05.387923,27.964092697737776,0.058964002268593774,50.09410227429721,108.2859899145476,65.44825837191028,81.75352613457204,13.435100271461987,5.103880742937532,119.7187418213042,121.94035683168684,1,1,1,False,2.680348011297326,True
2026-03-21 20:32:05.387923,30.63421006018195,25.170342003647168,48.66745666530878,85.17949027244879,61.921346726762074,108.56864076790856,19.826980891071738,5.075136691930114,130.87824586607985,47.39558093494262,0,1,1,True,3.2717751143748885,False
2026-03-21 20:33:05.387923,25.877445224509927,2.4871676152056086,46.68398186774678,86.25031672268804,94.94802803064165,110.15309669560514,11.612805471904933,7.350679159112029,136.77540882394396,60.07923158096198,1,1,1,False,4.882593311528875,True
2026-03-21 20:34:05.387923,34.80613532971242,-4.223268337791748,49.76646131203155,115.39816365945408,96.88158657148011,80.71044617851348,22.99437636585553,7.627653366910158,131.07167498567907,125.85908405737734,1,1,1,False,3.8914168177395214,True
2026-03-21 20:35:05.387923,32.437158258436284,18.188671265217764,50.27160258370669,64.81637534918644,96.99179481846734,82.35058062700004,10.275550451261978,6.17393285406702,115.1420867709231,99.17465328723733,1,1,1,False,4.015359106009185,True
2026-03-21 20:36:05.387923,33.94227177419865,12.338315811191197,49.83042295488815,114.14023130418703,83.07043995202764,89.53997396781023,10.009268812181313,3.9831261975529966,133.95564847097373,89.58722220067497,1,1,1,False,3.706449162760595,True
2026-03-21 20:37:05.387923,30.893041000921038,24.18207170441549,46.48603215620164,77.33544142515484,82.73745819469458,83.84560844875307,5.804430751079663,5.945433967638786,120.51835509505997,167.26763849853893,1,1,1,False,3.224816250162256,True
2026-03-21 20:38:05.387923,33.315455200755416,5.345284420668127,51.15261356449851,33.80272673002406,99.93239234439437,110.58788237304695,19.554409162329925,5.836799938383834,96.46895188403813,104.36224911085921,1,1,1,False,5.65303474205058,True
